"","V1","V2"
"","32746.283","92301"
"","32746.784","92294"
"","32747.283","92297"
"","32747.786","92293"
"","32748.284","92296"
"","32748.787","92301"
"","32749.285","92301"
"","32749.788","92297"
"","32750.286","92296"
"","32750.789","92296"
"","32751.287","92295"
"","32751.791","92299"
"","32752.289","92297"
"","32752.791","92297"
"","32753.289","92303"
"","32753.793","92297"
"","32754.291","92305"
"","32754.794","92295"
"","32755.292","92296"
"","32755.795","92294"
"","32756.293","92304"
"","32756.796","92300"
"","32757.294","92299"
"","32757.797","92300"
"","32758.296","92300"
"","32758.797","92298"
"","32759.296","92291"
"","32759.799","92292"
"","32760.298","92291"
"","32760.8","92293"
"","32761.299","92296"
"","32761.801","92295"
"","32762.3","92291"
"","32762.802","92290"
"","32763.301","92291"
"","32763.804","92294"
"","32764.303","92295"
"","32764.804","92295"
"","32765.303","92304"
"","32765.806","92294"
"","32766.305","92298"
"","32766.807","92294"
"","32767.306","92294"
"","32767.808","92294"
"","32768.307","92295"
"","32768.809","92299"
"","32769.308","92293"
"","32769.811","92290"
"","32770.31","92295"
"","32770.811","92294"
"","32771.31","92302"
"","32771.812","92295"
"","32772.311","92299"
"","32772.814","92297"
"","32773.313","92297"
"","32773.814","92301"
"","32774.313","92296"
"","32774.816","92294"
"","32775.315","92292"
"","32775.817","92300"
"","32776.316","92296"
"","32776.818","92297"
"","32777.317","92300"
"","32777.819","92301"
"","32778.318","92297"
"","32778.821","92303"
"","32779.32","92297"
"","32779.821","92301"
"","32780.32","92299"
"","32780.823","92298"
"","32781.322","92292"
"","32781.824","92301"
"","32782.323","92300"
"","32782.858","92300"
"","32783.324","92299"
"","32783.826","92295"
"","32784.325","92296"
"","32784.828","92295"
"","32785.326","92305"
"","32785.828","92300"
"","32786.326","92306"
"","32786.83","92303"
"","32787.328","92308"
"","32787.831","92292"
"","32788.329","92298"
"","32788.832","92298"
"","32789.33","92296"
"","32789.833","92299"
"","32790.331","92298"
"","32790.835","92300"
"","32791.333","92300"
"","32791.835","92300"
"","32792.333","92298"
"","32792.837","92298"
"","32793.335","92306"
"","32793.837","92291"
"","32794.336","92290"
"","32794.838","92294"
"","32795.337","92305"
"","32795.839","92293"
"","32796.338","92299"
"","32796.841","92294"
"","32797.34","92293"
"","32797.841","92299"
"","32798.34","92289"
"","32798.843","92294"
"","32799.342","92297"
"","32799.844","92302"
"","32800.343","92300"
"","32800.845","92301"
"","32801.344","92302"
"","32801.846","92305"
"","32802.345","92304"
"","32802.848","92308"
"","32803.347","92301"
"","32803.848","92304"
"","32804.347","92300"
"","32804.85","92304"
"","32805.349","92306"
"","32805.851","92294"
"","32806.35","92297"
"","32806.852","92297"
"","32807.351","92300"
"","32807.853","92298"
"","32808.352","92298"
"","32808.854","92300"
"","32809.353","92298"
"","32809.855","92301"
"","32810.354","92310"
"","32810.856","92301"
"","32811.355","92305"
"","32811.858","92300"
"","32812.357","92299"
"","32812.858","92297"
"","32813.357","92302"
"","32813.86","92297"
"","32814.359","92304"
"","32814.861","92300"
"","32815.36","92294"
"","32815.862","92296"
"","32816.361","92301"
"","32816.863","92297"
"","32817.362","92299"
"","32817.865","92298"
"","32818.364","92299"
"","32818.865","92298"
"","32819.364","92301"
"","32819.867","92304"
"","32820.366","92302"
"","32820.868","92298"
"","32821.366","92297"
"","32821.869","92295"
"","32822.367","92298"
"","32822.87","92294"
"","32823.368","92296"
"","32823.872","92293"
"","32824.37","92300"
"","32824.872","92298"
"","32825.37","92299"
"","32825.874","92297"
"","32826.372","92294"
"","32826.875","92294"
"","32827.373","92294"
"","32827.876","92292"
"","32828.374","92298"
"","32828.877","92293"
"","32829.375","92294"
"","32829.878","92302"
"","32830.377","92301"
"","32830.878","92302"
"","32831.377","92290"
"","32832.092","92290"
"","32832.379","92284"
"","32832.881","92304"
"","32833.38","92299"
"","32833.882","92298"
"","32834.381","92290"
"","32834.883","92294"
"","32835.382","92293"
"","32835.885","92302"
"","32836.384","92302"
"","32836.885","92296"
"","32837.384","92301"
"","32837.887","92294"
"","32838.386","92298"
"","32838.888","92299"
"","32839.387","92296"
"","32839.889","92299"
"","32840.388","92301"
"","32840.89","92301"
"","32841.389","92301"
"","32841.892","92298"
"","32842.391","92294"
"","32842.892","92298"
"","32843.391","92295"
"","32843.894","92301"
"","32844.393","92293"
"","32844.895","92298"
"","32845.394","92296"
"","32845.896","92302"
"","32846.395","92296"
"","32846.897","92301"
"","32847.396","92296"
"","32847.899","92298"
"","32848.398","92302"
"","32848.899","92298"
"","32849.398","92292"
"","32849.901","92294"
"","32850.4","92291"
"","32850.902","92296"
"","32851.401","92290"
"","32851.903","92293"
"","32852.402","92301"
"","32852.904","92305"
"","32853.403","92298"
"","32853.906","92295"
"","32854.405","92294"
"","32854.906","92290"
"","32855.405","92293"
"","32855.908","92291"
"","32856.406","92295"
"","32856.909","92295"
"","32857.407","92293"
"","32857.91","92293"
"","32858.408","92297"
"","32858.911","92295"
"","32859.409","92294"
"","32859.913","92293"
"","32860.411","92288"
"","32860.913","92290"
"","32861.411","92292"
"","32861.915","92295"
"","32862.413","92294"
"","32862.916","92297"
"","32863.414","92296"
"","32863.917","92300"
"","32864.415","92297"
"","32864.918","92294"
"","32865.416","92293"
"","32865.919","92294"
"","32866.418","92294"
"","32866.919","92296"
"","32867.418","92296"
"","32867.921","92293"
"","32868.42","92294"
"","32868.922","92298"
"","32869.421","92299"
"","32869.923","92300"
"","32870.422","92293"
"","32870.924","92297"
"","32871.423","92294"
"","32871.926","92297"
"","32872.425","92297"
"","32872.926","92298"
"","32873.425","92303"
"","32873.928","92303"
"","32874.427","92302"
"","32874.929","92293"
"","32875.428","92297"
"","32875.93","92298"
"","32876.429","92298"
"","32876.931","92291"
"","32877.43","92294"
"","32877.933","92296"
"","32878.432","92298"
"","32878.933","92295"
"","32879.432","92298"
"","32879.935","92300"
"","32880.434","92294"
"","32880.936","92296"
"","32881.435","92296"
"","32881.937","92293"
"","32882.436","92288"
"","32882.938","92289"
"","32883.437","92292"
"","32883.94","92290"
"","32884.439","92292"
"","32884.94","92293"
"","32885.439","92302"
"","32885.942","92294"
"","32886.441","92299"
"","32886.943","92297"
"","32887.442","92300"
"","32887.944","92300"
"","32888.443","92292"
"","32888.945","92295"
"","32889.444","92288"
"","32889.947","92292"
"","32890.446","92294"
"","32890.947","92291"
"","32891.446","92292"
"","32891.949","92288"
"","32892.447","92290"
"","32892.95","92298"
"","32893.448","92294"
"","32893.951","92295"
"","32894.449","92292"
"","32894.952","92288"
"","32895.45","92289"
"","32895.954","92296"
"","32896.452","92292"
"","32896.954","92293"
"","32897.452","92290"
"","32897.956","92293"
"","32898.454","92288"
"","32898.957","92291"
"","32899.455","92295"
"","32899.958","92295"
"","32900.456","92293"
"","32900.959","92294"
"","32901.457","92294"
"","32901.96","92292"
"","32902.459","92295"
"","32902.96","92294"
"","32903.459","92293"
"","32903.962","92296"
"","32904.461","92293"
"","32904.963","92293"
"","32905.462","92296"
"","32905.964","92291"
"","32906.463","92294"
"","32906.965","92290"
"","32907.464","92294"
"","32907.967","92289"
"","32908.466","92291"
"","32908.967","92289"
"","32909.466","92295"
"","32909.969","92291"
"","32910.468","92297"
"","32910.97","92294"
"","32911.469","92297"
"","32911.971","92291"
"","32912.47","92294"
"","32912.972","92290"
"","32913.471","92288"
"","32913.974","92293"
"","32914.473","92293"
"","32914.974","92294"
"","32915.473","92296"
"","32915.976","92292"
"","32916.475","92294"
"","32916.977","92297"
"","32917.476","92297"
"","32917.978","92297"
"","32918.477","92296"
"","32918.979","92294"
"","32919.478","92296"
"","32919.981","92289"
"","32920.48","92286"
"","32920.981","92287"
"","32921.48","92289"
"","32921.983","92290"
"","32922.482","92290"
"","32922.984","92289"
"","32923.483","92291"
"","32923.985","92292"
"","32924.484","92289"
"","32924.986","92287"
"","32925.485","92290"
"","32925.988","92288"
"","32926.487","92288"
"","32926.988","92290"
"","32927.487","92290"
"","32927.99","92291"
"","32928.488","92294"
"","32928.991","92291"
"","32929.489","92288"
"","32929.992","92286"
"","32930.49","92289"
"","32930.993","92287"
"","32931.491","92288"
"","32931.995","92288"
"","32932.493","92288"
"","32932.995","92290"
"","32933.493","92294"
"","32933.997","92294"
"","32934.495","92294"
"","32934.998","92289"
"","32935.496","92292"
"","32935.999","92290"
"","32936.497","92292"
"","32937","92291"
"","32937.498","92291"
"","32938.001","92293"
"","32938.5","92288"
"","32939.001","92294"
"","32939.5","92285"
"","32940.003","92291"
"","32940.502","92288"
"","32941.004","92293"
"","32941.503","92293"
"","32942.005","92287"
"","32942.504","92293"
"","32943.006","92298"
"","32943.505","92297"
"","32944.008","92291"
"","32944.507","92288"
"","32945.008","92288"
"","32945.507","92287"
"","32946.01","92286"
"","32946.509","92288"
"","32947.011","92294"
"","32947.51","92294"
"","32948.012","92295"
"","32948.511","92285"
"","32949.013","92290"
"","32949.512","92291"
"","32950.015","92292"
"","32950.514","92289"
"","32951.015","92289"
"","32951.514","92287"
"","32952.017","92287"
"","32952.516","92289"
"","32953.018","92294"
"","32953.517","92289"
"","32954.019","92288"
"","32954.518","92290"
"","32955.02","92292"
"","32955.519","92291"
"","32956.022","92288"
"","32956.521","92288"
"","32957.022","92285"
"","32957.521","92290"
"","32958.024","92286"
"","32958.523","92288"
"","32959.025","92286"
"","32959.524","92289"
"","32960.026","92285"
"","32960.525","92291"
"","32961.027","92293"
"","32961.526","92289"
"","32962.029","92288"
"","32962.528","92289"
"","32963.029","92292"
"","32963.528","92291"
"","32964.031","92289"
"","32964.529","92288"
"","32965.032","92288"
"","32965.53","92286"
"","32966.033","92288"
"","32966.531","92289"
"","32967.034","92291"
"","32967.532","92286"
"","32968.036","92291"
"","32968.534","92291"
"","32969.036","92288"
"","32969.534","92290"
"","32970.038","92291"
"","32970.536","92290"
"","32971.039","92282"
"","32971.537","92286"
"","32972.04","92284"
"","32972.538","92291"
"","32973.04","92288"
"","32973.539","92288"
"","32974.042","92292"
"","32974.541","92290"
"","32975.042","92294"
"","32975.541","92287"
"","32976.044","92286"
"","32976.543","92281"
"","32977.045","92292"
"","32977.544","92289"
"","32978.046","92284"
"","32978.545","92288"
"","32979.047","92290"
"","32979.546","92288"
"","32980.049","92288"
"","32980.548","92289"
"","32981.049","92290"
"","32981.548","92289"
"","32982.051","92294"
"","32982.55","92291"
"","32983.052","92285"
"","32983.551","92283"
"","32984.053","92285"
"","32984.552","92291"
"","32985.054","92292"
"","32985.553","92292"
"","32986.056","92292"
"","32986.555","92295"
"","32987.056","92288"
"","32987.555","92286"
"","32988.058","92290"
"","32988.557","92291"
"","32989.059","92288"
"","32989.558","92289"
"","32990.06","92290"
"","32990.559","92286"
"","32991.061","92287"
"","32991.56","92290"
"","32992.063","92287"
"","32992.562","92289"
"","32993.063","92289"
"","32993.562","92288"
"","32994.065","92286"
"","32994.564","92287"
"","32995.066","92279"
"","32995.565","92284"
"","32996.067","92279"
"","32996.566","92294"
"","32997.068","92292"
"","32997.567","92292"
"","32998.069","92287"
"","32998.568","92286"
"","32999.07","92284"
"","32999.569","92288"
"","33000.072","92291"
"","33000.57","92291"
"","33001.072","92288"
"","33001.57","92289"
"","33002.074","92290"
"","33002.572","92286"
"","33003.075","92286"
"","33003.573","92283"
"","33004.076","92288"
"","33004.574","92291"
"","33005.077","92293"
"","33005.575","92287"
"","33006.078","92287"
"","33006.576","92287"
"","33007.078","92288"
"","33007.581","92292"
"","33008.08","92294"
"","33008.583","92291"
"","33009.081","92290"
"","33009.583","92292"
"","33010.081","92286"
"","33010.584","92287"
"","33011.081","92284"
"","33011.592","92287"
"","33012.082","92288"
"","33012.592","92293"
"","33013.082","92285"
"","33013.592","92282"
"","33014.084","92285"
"","33014.593","92288"
"","33015.085","92292"
"","33015.592","92293"
"","33016.086","92283"
"","33016.593","92281"
"","33017.087","92288"
"","33017.592","92289"
"","33018.089","92288"
"","33018.593","92292"
"","33019.089","92288"
"","33019.592","92291"
"","33020.091","92291"
"","33020.594","92287"
"","33021.092","92286"
"","33021.594","92286"
"","33022.093","92294"
"","33022.594","92291"
"","33023.094","92297"
"","33023.596","92287"
"","33024.096","92286"
"","33024.596","92288"
"","33025.096","92288"
"","33025.598","92288"
"","33026.098","92287"
"","33026.6","92290"
"","33027.099","92290"
"","33027.6","92290"
"","33028.1","92282"
"","33028.61","92287"
"","33029.101","92286"
"","33029.61","92286"
"","33030.103","92285"
"","33030.61","92285"
"","33031.103","92295"
"","33031.61","92290"
"","33032.105","92291"
"","33032.61","92288"
"","33033.106","92292"
"","33033.61","92295"
"","33034.107","92283"
"","33034.61","92284"
"","33035.108","92287"
"","33035.61","92290"
"","33036.11","92288"
"","33036.61","92284"
"","33037.11","92293"
"","33037.612","92291"
"","33038.112","92288"
"","33038.616","92285"
"","33039.113","92289"
"","33039.615","92285"
"","33040.114","92297"
"","33040.616","92293"
"","33041.115","92294"
"","33041.618","92292"
"","33042.117","92289"
"","33042.618","92292"
"","33043.117","92284"
"","33043.62","92289"
"","33044.119","92287"
"","33044.621","92283"
"","33045.12","92285"
"","33045.622","92282"
"","33046.121","92287"
"","33046.623","92287"
"","33047.122","92293"
"","33047.625","92291"
"","33048.123","92289"
"","33048.625","92289"
"","33049.123","92293"
"","33049.627","92289"
"","33050.125","92288"
"","33050.628","92284"
"","33051.126","92286"
"","33051.629","92288"
"","33052.127","92291"
"","33052.63","92295"
